subject,stimulus_version,video_id,trial_idx,speaker_id,emotion,material_key,window_idx,pair_key,t_start,t_end,eeg_start_sample,eeg_n_samples,eeg_fs,speech_dim,speech_source,source_key
053,v1,23,22,9,joy,speaker-9_emotion-joy,8,speaker-9_emotion-joy_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v1:video-23
053,v1,23,22,9,joy,speaker-9_emotion-joy,9,speaker-9_emotion-joy_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v1:video-23
053,v1,23,22,9,joy,speaker-9_emotion-joy,10,speaker-9_emotion-joy_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v1:video-23
053,v1,23,22,9,joy,speaker-9_emotion-joy,11,speaker-9_emotion-joy_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v1:video-23
053,v1,23,22,9,joy,speaker-9_emotion-joy,12,speaker-9_emotion-joy_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v1:video-23
053,v1,23,22,9,joy,speaker-9_emotion-joy,13,speaker-9_emotion-joy_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v1:video-23
053,v1,24,23,10,joy,speaker-10_emotion-joy,0,speaker-10_emotion-joy_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v1:video-24
053,v1,24,23,10,joy,speaker-10_emotion-joy,1,speaker-10_emotion-joy_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v1:video-24
053,v1,24,23,10,joy,speaker-10_emotion-joy,2,speaker-10_emotion-joy_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v1:video-24
053,v1,24,23,10,joy,speaker-10_emotion-joy,3,speaker-10_emotion-joy_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v1:video-24
053,v1,24,23,10,joy,speaker-10_emotion-joy,4,speaker-10_emotion-joy_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v1:video-24
053,v1,24,23,10,joy,speaker-10_emotion-joy,5,speaker-10_emotion-joy_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v1:video-24
053,v1,24,23,10,joy,speaker-10_emotion-joy,6,speaker-10_emotion-joy_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v1:video-24
053,v1,24,23,10,joy,speaker-10_emotion-joy,7,speaker-10_emotion-joy_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v1:video-24
053,v1,24,23,10,joy,speaker-10_emotion-joy,8,speaker-10_emotion-joy_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v1:video-24
053,v1,24,23,10,joy,speaker-10_emotion-joy,9,speaker-10_emotion-joy_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v1:video-24
053,v1,24,23,10,joy,speaker-10_emotion-joy,10,speaker-10_emotion-joy_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v1:video-24
053,v1,24,23,10,joy,speaker-10_emotion-joy,11,speaker-10_emotion-joy_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v1:video-24
053,v1,24,23,10,joy,speaker-10_emotion-joy,12,speaker-10_emotion-joy_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v1:video-24
053,v1,24,23,10,joy,speaker-10_emotion-joy,13,speaker-10_emotion-joy_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v1:video-24
053,v1,25,24,28,joy,speaker-28_emotion-joy,0,speaker-28_emotion-joy_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v1:video-25
053,v1,25,24,28,joy,speaker-28_emotion-joy,1,speaker-28_emotion-joy_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v1:video-25
053,v1,25,24,28,joy,speaker-28_emotion-joy,2,speaker-28_emotion-joy_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v1:video-25
053,v1,25,24,28,joy,speaker-28_emotion-joy,3,speaker-28_emotion-joy_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v1:video-25
053,v1,25,24,28,joy,speaker-28_emotion-joy,4,speaker-28_emotion-joy_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v1:video-25
053,v1,25,24,28,joy,speaker-28_emotion-joy,5,speaker-28_emotion-joy_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v1:video-25
053,v1,25,24,28,joy,speaker-28_emotion-joy,6,speaker-28_emotion-joy_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v1:video-25
053,v1,25,24,28,joy,speaker-28_emotion-joy,7,speaker-28_emotion-joy_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v1:video-25
053,v1,25,24,28,joy,speaker-28_emotion-joy,8,speaker-28_emotion-joy_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v1:video-25
053,v1,25,24,28,joy,speaker-28_emotion-joy,9,speaker-28_emotion-joy_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v1:video-25
053,v1,25,24,28,joy,speaker-28_emotion-joy,10,speaker-28_emotion-joy_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v1:video-25
053,v1,25,24,28,joy,speaker-28_emotion-joy,11,speaker-28_emotion-joy_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v1:video-25
053,v1,25,24,28,joy,speaker-28_emotion-joy,12,speaker-28_emotion-joy_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v1:video-25
053,v1,25,24,28,joy,speaker-28_emotion-joy,13,speaker-28_emotion-joy_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v1:video-25
053,v1,26,25,1,tenderness,speaker-1_emotion-tenderness,0,speaker-1_emotion-tenderness_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v1:video-26
053,v1,26,25,1,tenderness,speaker-1_emotion-tenderness,1,speaker-1_emotion-tenderness_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v1:video-26
053,v1,26,25,1,tenderness,speaker-1_emotion-tenderness,2,speaker-1_emotion-tenderness_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v1:video-26
053,v1,26,25,1,tenderness,speaker-1_emotion-tenderness,3,speaker-1_emotion-tenderness_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v1:video-26
053,v1,26,25,1,tenderness,speaker-1_emotion-tenderness,4,speaker-1_emotion-tenderness_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v1:video-26
053,v1,26,25,1,tenderness,speaker-1_emotion-tenderness,5,speaker-1_emotion-tenderness_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v1:video-26
053,v1,26,25,1,tenderness,speaker-1_emotion-tenderness,6,speaker-1_emotion-tenderness_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v1:video-26
053,v1,26,25,1,tenderness,speaker-1_emotion-tenderness,7,speaker-1_emotion-tenderness_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v1:video-26
053,v1,26,25,1,tenderness,speaker-1_emotion-tenderness,8,speaker-1_emotion-tenderness_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v1:video-26
053,v1,26,25,1,tenderness,speaker-1_emotion-tenderness,9,speaker-1_emotion-tenderness_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v1:video-26
053,v1,26,25,1,tenderness,speaker-1_emotion-tenderness,10,speaker-1_emotion-tenderness_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v1:video-26
053,v1,26,25,1,tenderness,speaker-1_emotion-tenderness,11,speaker-1_emotion-tenderness_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v1:video-26
053,v1,26,25,1,tenderness,speaker-1_emotion-tenderness,12,speaker-1_emotion-tenderness_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v1:video-26
053,v1,26,25,1,tenderness,speaker-1_emotion-tenderness,13,speaker-1_emotion-tenderness_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v1:video-26
053,v1,27,26,15,tenderness,speaker-15_emotion-tenderness,0,speaker-15_emotion-tenderness_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v1:video-27
053,v1,27,26,15,tenderness,speaker-15_emotion-tenderness,1,speaker-15_emotion-tenderness_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v1:video-27
053,v1,27,26,15,tenderness,speaker-15_emotion-tenderness,2,speaker-15_emotion-tenderness_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v1:video-27
053,v1,27,26,15,tenderness,speaker-15_emotion-tenderness,3,speaker-15_emotion-tenderness_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v1:video-27
053,v1,27,26,15,tenderness,speaker-15_emotion-tenderness,4,speaker-15_emotion-tenderness_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v1:video-27
053,v1,27,26,15,tenderness,speaker-15_emotion-tenderness,5,speaker-15_emotion-tenderness_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v1:video-27
053,v1,27,26,15,tenderness,speaker-15_emotion-tenderness,6,speaker-15_emotion-tenderness_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v1:video-27
053,v1,27,26,15,tenderness,speaker-15_emotion-tenderness,7,speaker-15_emotion-tenderness_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v1:video-27
053,v1,27,26,15,tenderness,speaker-15_emotion-tenderness,8,speaker-15_emotion-tenderness_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v1:video-27
053,v1,27,26,15,tenderness,speaker-15_emotion-tenderness,9,speaker-15_emotion-tenderness_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v1:video-27
053,v1,27,26,15,tenderness,speaker-15_emotion-tenderness,10,speaker-15_emotion-tenderness_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v1:video-27
053,v1,27,26,15,tenderness,speaker-15_emotion-tenderness,11,speaker-15_emotion-tenderness_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v1:video-27
053,v1,27,26,15,tenderness,speaker-15_emotion-tenderness,12,speaker-15_emotion-tenderness_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v1:video-27
053,v1,27,26,15,tenderness,speaker-15_emotion-tenderness,13,speaker-15_emotion-tenderness_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v1:video-27
053,v1,28,27,32,tenderness,speaker-32_emotion-tenderness,0,speaker-32_emotion-tenderness_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v1:video-28
053,v1,28,27,32,tenderness,speaker-32_emotion-tenderness,1,speaker-32_emotion-tenderness_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v1:video-28
053,v1,28,27,32,tenderness,speaker-32_emotion-tenderness,2,speaker-32_emotion-tenderness_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v1:video-28
053,v1,28,27,32,tenderness,speaker-32_emotion-tenderness,3,speaker-32_emotion-tenderness_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v1:video-28
053,v1,28,27,32,tenderness,speaker-32_emotion-tenderness,4,speaker-32_emotion-tenderness_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v1:video-28
053,v1,28,27,32,tenderness,speaker-32_emotion-tenderness,5,speaker-32_emotion-tenderness_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v1:video-28
053,v1,28,27,32,tenderness,speaker-32_emotion-tenderness,6,speaker-32_emotion-tenderness_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v1:video-28
053,v1,28,27,32,tenderness,speaker-32_emotion-tenderness,7,speaker-32_emotion-tenderness_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v1:video-28
053,v1,28,27,32,tenderness,speaker-32_emotion-tenderness,8,speaker-32_emotion-tenderness_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v1:video-28
053,v1,28,27,32,tenderness,speaker-32_emotion-tenderness,9,speaker-32_emotion-tenderness_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v1:video-28
053,v1,28,27,32,tenderness,speaker-32_emotion-tenderness,10,speaker-32_emotion-tenderness_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v1:video-28
053,v1,28,27,32,tenderness,speaker-32_emotion-tenderness,11,speaker-32_emotion-tenderness_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v1:video-28
053,v1,28,27,32,tenderness,speaker-32_emotion-tenderness,12,speaker-32_emotion-tenderness_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v1:video-28
053,v1,28,27,32,tenderness,speaker-32_emotion-tenderness,13,speaker-32_emotion-tenderness_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v1:video-28
054,v1,1,0,2,anger,speaker-2_emotion-anger,0,speaker-2_emotion-anger_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v1:video-01
054,v1,1,0,2,anger,speaker-2_emotion-anger,1,speaker-2_emotion-anger_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v1:video-01
054,v1,1,0,2,anger,speaker-2_emotion-anger,2,speaker-2_emotion-anger_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v1:video-01
054,v1,1,0,2,anger,speaker-2_emotion-anger,3,speaker-2_emotion-anger_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v1:video-01
054,v1,1,0,2,anger,speaker-2_emotion-anger,4,speaker-2_emotion-anger_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v1:video-01
054,v1,1,0,2,anger,speaker-2_emotion-anger,5,speaker-2_emotion-anger_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v1:video-01
054,v1,1,0,2,anger,speaker-2_emotion-anger,6,speaker-2_emotion-anger_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v1:video-01
054,v1,1,0,2,anger,speaker-2_emotion-anger,7,speaker-2_emotion-anger_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v1:video-01
054,v1,1,0,2,anger,speaker-2_emotion-anger,8,speaker-2_emotion-anger_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v1:video-01
054,v1,1,0,2,anger,speaker-2_emotion-anger,9,speaker-2_emotion-anger_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v1:video-01
054,v1,1,0,2,anger,speaker-2_emotion-anger,10,speaker-2_emotion-anger_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v1:video-01
054,v1,1,0,2,anger,speaker-2_emotion-anger,11,speaker-2_emotion-anger_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v1:video-01
054,v1,1,0,2,anger,speaker-2_emotion-anger,12,speaker-2_emotion-anger_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v1:video-01
054,v1,1,0,2,anger,speaker-2_emotion-anger,13,speaker-2_emotion-anger_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v1:video-01
054,v1,2,1,19,anger,speaker-19_emotion-anger,0,speaker-19_emotion-anger_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v1:video-02
054,v1,2,1,19,anger,speaker-19_emotion-anger,1,speaker-19_emotion-anger_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v1:video-02
054,v1,2,1,19,anger,speaker-19_emotion-anger,2,speaker-19_emotion-anger_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v1:video-02
054,v1,2,1,19,anger,speaker-19_emotion-anger,3,speaker-19_emotion-anger_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v1:video-02
054,v1,2,1,19,anger,speaker-19_emotion-anger,4,speaker-19_emotion-anger_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v1:video-02
054,v1,2,1,19,anger,speaker-19_emotion-anger,5,speaker-19_emotion-anger_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v1:video-02
054,v1,2,1,19,anger,speaker-19_emotion-anger,6,speaker-19_emotion-anger_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v1:video-02
054,v1,2,1,19,anger,speaker-19_emotion-anger,7,speaker-19_emotion-anger_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v1:video-02
054,v1,2,1,19,anger,speaker-19_emotion-anger,8,speaker-19_emotion-anger_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v1:video-02
054,v1,2,1,19,anger,speaker-19_emotion-anger,9,speaker-19_emotion-anger_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v1:video-02
054,v1,2,1,19,anger,speaker-19_emotion-anger,10,speaker-19_emotion-anger_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v1:video-02
054,v1,2,1,19,anger,speaker-19_emotion-anger,11,speaker-19_emotion-anger_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v1:video-02
054,v1,2,1,19,anger,speaker-19_emotion-anger,12,speaker-19_emotion-anger_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v1:video-02
054,v1,2,1,19,anger,speaker-19_emotion-anger,13,speaker-19_emotion-anger_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v1:video-02
054,v1,3,2,46,anger,speaker-46_emotion-anger,0,speaker-46_emotion-anger_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v1:video-03
054,v1,3,2,46,anger,speaker-46_emotion-anger,1,speaker-46_emotion-anger_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v1:video-03
054,v1,3,2,46,anger,speaker-46_emotion-anger,2,speaker-46_emotion-anger_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v1:video-03
054,v1,3,2,46,anger,speaker-46_emotion-anger,3,speaker-46_emotion-anger_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v1:video-03
054,v1,3,2,46,anger,speaker-46_emotion-anger,4,speaker-46_emotion-anger_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v1:video-03
054,v1,3,2,46,anger,speaker-46_emotion-anger,5,speaker-46_emotion-anger_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v1:video-03
054,v1,3,2,46,anger,speaker-46_emotion-anger,6,speaker-46_emotion-anger_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v1:video-03
054,v1,3,2,46,anger,speaker-46_emotion-anger,7,speaker-46_emotion-anger_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v1:video-03
054,v1,3,2,46,anger,speaker-46_emotion-anger,8,speaker-46_emotion-anger_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v1:video-03
054,v1,3,2,46,anger,speaker-46_emotion-anger,9,speaker-46_emotion-anger_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v1:video-03
054,v1,3,2,46,anger,speaker-46_emotion-anger,10,speaker-46_emotion-anger_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v1:video-03
054,v1,3,2,46,anger,speaker-46_emotion-anger,11,speaker-46_emotion-anger_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v1:video-03
054,v1,3,2,46,anger,speaker-46_emotion-anger,12,speaker-46_emotion-anger_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v1:video-03
054,v1,3,2,46,anger,speaker-46_emotion-anger,13,speaker-46_emotion-anger_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v1:video-03
054,v1,4,3,31,disgust,speaker-31_emotion-disgust,0,speaker-31_emotion-disgust_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v1:video-04
054,v1,4,3,31,disgust,speaker-31_emotion-disgust,1,speaker-31_emotion-disgust_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v1:video-04
054,v1,4,3,31,disgust,speaker-31_emotion-disgust,2,speaker-31_emotion-disgust_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v1:video-04
054,v1,4,3,31,disgust,speaker-31_emotion-disgust,3,speaker-31_emotion-disgust_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v1:video-04
054,v1,4,3,31,disgust,speaker-31_emotion-disgust,4,speaker-31_emotion-disgust_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v1:video-04
054,v1,4,3,31,disgust,speaker-31_emotion-disgust,5,speaker-31_emotion-disgust_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v1:video-04
054,v1,4,3,31,disgust,speaker-31_emotion-disgust,6,speaker-31_emotion-disgust_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v1:video-04
054,v1,4,3,31,disgust,speaker-31_emotion-disgust,7,speaker-31_emotion-disgust_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v1:video-04
054,v1,4,3,31,disgust,speaker-31_emotion-disgust,8,speaker-31_emotion-disgust_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v1:video-04
054,v1,4,3,31,disgust,speaker-31_emotion-disgust,9,speaker-31_emotion-disgust_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v1:video-04
054,v1,4,3,31,disgust,speaker-31_emotion-disgust,10,speaker-31_emotion-disgust_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v1:video-04
054,v1,4,3,31,disgust,speaker-31_emotion-disgust,11,speaker-31_emotion-disgust_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v1:video-04
054,v1,4,3,31,disgust,speaker-31_emotion-disgust,12,speaker-31_emotion-disgust_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v1:video-04
054,v1,4,3,31,disgust,speaker-31_emotion-disgust,13,speaker-31_emotion-disgust_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v1:video-04
054,v1,5,4,34,disgust,speaker-34_emotion-disgust,0,speaker-34_emotion-disgust_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v1:video-05
054,v1,5,4,34,disgust,speaker-34_emotion-disgust,1,speaker-34_emotion-disgust_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v1:video-05
054,v1,5,4,34,disgust,speaker-34_emotion-disgust,2,speaker-34_emotion-disgust_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v1:video-05
054,v1,5,4,34,disgust,speaker-34_emotion-disgust,3,speaker-34_emotion-disgust_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v1:video-05
054,v1,5,4,34,disgust,speaker-34_emotion-disgust,4,speaker-34_emotion-disgust_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v1:video-05
054,v1,5,4,34,disgust,speaker-34_emotion-disgust,5,speaker-34_emotion-disgust_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v1:video-05
054,v1,5,4,34,disgust,speaker-34_emotion-disgust,6,speaker-34_emotion-disgust_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v1:video-05
054,v1,5,4,34,disgust,speaker-34_emotion-disgust,7,speaker-34_emotion-disgust_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v1:video-05
054,v1,5,4,34,disgust,speaker-34_emotion-disgust,8,speaker-34_emotion-disgust_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v1:video-05
054,v1,5,4,34,disgust,speaker-34_emotion-disgust,9,speaker-34_emotion-disgust_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v1:video-05
054,v1,5,4,34,disgust,speaker-34_emotion-disgust,10,speaker-34_emotion-disgust_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v1:video-05
054,v1,5,4,34,disgust,speaker-34_emotion-disgust,11,speaker-34_emotion-disgust_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v1:video-05
054,v1,5,4,34,disgust,speaker-34_emotion-disgust,12,speaker-34_emotion-disgust_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v1:video-05
054,v1,5,4,34,disgust,speaker-34_emotion-disgust,13,speaker-34_emotion-disgust_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v1:video-05
054,v1,6,5,53,disgust,speaker-53_emotion-disgust,0,speaker-53_emotion-disgust_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v1:video-06
054,v1,6,5,53,disgust,speaker-53_emotion-disgust,1,speaker-53_emotion-disgust_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v1:video-06
054,v1,6,5,53,disgust,speaker-53_emotion-disgust,2,speaker-53_emotion-disgust_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v1:video-06
054,v1,6,5,53,disgust,speaker-53_emotion-disgust,3,speaker-53_emotion-disgust_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v1:video-06
054,v1,6,5,53,disgust,speaker-53_emotion-disgust,4,speaker-53_emotion-disgust_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v1:video-06
054,v1,6,5,53,disgust,speaker-53_emotion-disgust,5,speaker-53_emotion-disgust_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v1:video-06
054,v1,6,5,53,disgust,speaker-53_emotion-disgust,6,speaker-53_emotion-disgust_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v1:video-06
054,v1,6,5,53,disgust,speaker-53_emotion-disgust,7,speaker-53_emotion-disgust_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v1:video-06
054,v1,6,5,53,disgust,speaker-53_emotion-disgust,8,speaker-53_emotion-disgust_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v1:video-06
054,v1,6,5,53,disgust,speaker-53_emotion-disgust,9,speaker-53_emotion-disgust_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v1:video-06
054,v1,6,5,53,disgust,speaker-53_emotion-disgust,10,speaker-53_emotion-disgust_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v1:video-06
054,v1,6,5,53,disgust,speaker-53_emotion-disgust,11,speaker-53_emotion-disgust_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v1:video-06
054,v1,6,5,53,disgust,speaker-53_emotion-disgust,12,speaker-53_emotion-disgust_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v1:video-06
054,v1,6,5,53,disgust,speaker-53_emotion-disgust,13,speaker-53_emotion-disgust_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v1:video-06
054,v1,7,6,8,fear,speaker-8_emotion-fear,0,speaker-8_emotion-fear_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v1:video-07
054,v1,7,6,8,fear,speaker-8_emotion-fear,1,speaker-8_emotion-fear_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v1:video-07
054,v1,7,6,8,fear,speaker-8_emotion-fear,2,speaker-8_emotion-fear_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v1:video-07
054,v1,7,6,8,fear,speaker-8_emotion-fear,3,speaker-8_emotion-fear_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v1:video-07
054,v1,7,6,8,fear,speaker-8_emotion-fear,4,speaker-8_emotion-fear_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v1:video-07
054,v1,7,6,8,fear,speaker-8_emotion-fear,5,speaker-8_emotion-fear_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v1:video-07
054,v1,7,6,8,fear,speaker-8_emotion-fear,6,speaker-8_emotion-fear_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v1:video-07
